step,MM-0_pnl,MM-0_inv,MM-0_nav,MM-1_pnl,MM-1_inv,MM-1_nav,TF-0_pnl,TF-0_inv,TF-0_nav,TF-1_pnl,TF-1_inv,TF-1_nav,MR-0_pnl,MR-0_inv,MR-0_nav,MR-1_pnl,MR-1_inv,MR-1_nav,LT-0_pnl,LT-0_inv,LT-0_nav,LT-1_pnl,LT-1_inv,LT-1_nav,SP-0_pnl,SP-0_inv,SP-0_nav,RL-0_pnl,RL-0_inv,RL-0_nav
69,-97.65475480658763,1,1.1804152605807872,-1.400000000000001,0,-1.400000000000001,1188.4752607530504,-12,8.784448667666084,499.33236623514756,-5,5.156515899305475,0.0,0,0.0,-395.6595300465697,4,-2.429259351441601,394.2465959909856,-4,-1.0940842776880686,99.74413033713905,-1,0.2566751709904054,3865.136035787249,-39,31.140896509749837,4383.683155361774,-44,34.935672406363665
70,-97.67475480658764,1,1.160415260580777,-1.420000000000001,0,-1.420000000000001,1188.4752607530504,-12,8.784448667666084,499.33236623514756,-5,5.156515899305475,0.0,0,0.0,-395.6595300465697,4,-2.429259351441601,394.2465959909856,-4,-1.0940842776880686,99.74413033713905,-1,0.28534888309316386,3963.7722648864797,-40,31.46955793519828,4483.452784825839,-45,35.87013180326085
71,-97.69475480658765,1,1.1404152605807667,-1.440000000000001,0,-1.440000000000001,1188.4752607530504,-12,8.784448667666084,499.33236623514756,-5,5.156515899305475,0.0,0,0.0,-395.6595300465697,4,-2.429259351441601,394.2465959909856,-4,-1.0940842776880686,99.74413033713905,-1,0.4001922610265751,4062.3858360902013,-41,31.775561465138253,4583.229612940507,-46,36.81178985075985
72,-97.71475480658766,1,1.1204152605807565,-1.460000000000001,0,-1.460000000000001,1188.4752607530504,-12,8.784448667666084,499.33236623514756,-5,5.156515899305475,0.0,0,0.0,-395.6595300465697,4,-2.429259351441601,394.2465959909856,-4,-1.0940842776880686,99.74413033713905,-1,0.4387797811424008,4160.963762870005,-42,32.04592057115951,4682.9930687737115,-47,37.740075616795366
73,-97.73475480658767,1,1.1004152605807462,-1.480000000000001,0,-1.480000000000001,1188.4752607530504,-12,8.784448667666084,499.33236623514756,-5,5.156515899305475,0.0,0,0.0,-395.6595300465697,4,-2.429259351441601,394.2465959909856,-4,-1.0940842776880686,99.74413033713905,-1,0.4423983493205128,4259.59011683889,-43,32.36470686626308,4782.776602521306,-48,38.68843929722152
74,-97.75475480658768,1,1.080415260580736,-1.500000000000001,0,-1.500000000000001,1188.4752607530504,-12,8.784448667666084,499.33236623514756,-5,5.156515899305475,0.0,0,0.0,-395.6595300465697,4,-2.429259351441601,394.2465959909856,-4,-1.0940842776880686,99.74413033713905,-1,0.4432130702426065,4358.295629697622,-44,32.76265205121217,4882.520758346622,-49,39.59742505536906
75,-97.7747548065877,1,1.0604152605807258,-1.5200000000000011,0,-1.5200000000000011,1188.4752607530504,-12,8.784448667666084,499.33236623514756,-5,5.156515899305475,0.0,0,0.0,-395.6595300465697,4,-2.429259351441601,394.2465959909856,-4,-1.0940842776880686,99.74413033713905,-1,0.45481553773210237,4456.938225072334,-45,33.09767975214254,4982.31093872713,-50,40.55243536870876
76,-97.7947548065877,1,1.0404152605807155,-1.5400000000000011,0,-1.5400000000000011,1188.4752607530504,-12,8.442366967306725,499.33236623514756,-5,5.156515899305475,0.0,0,0.0,-395.6595300465697,4,-2.3152321179885007,394.2465959909856,-4,-1.0940842776880686,99.74413033713905,-1,0.5164223151868157,4456.938225072334,-45,31.814873375795287,5081.972274199265,-51,41.378600773675316
77,-97.81475480658771,1,1.0022117616837107,-1.5600000000000012,0,-1.5600000000000012,1188.4652607530504,-12,8.28403272766468,499.33236623514756,-5,5.247533393790434,0.0,0,0.0,-395.6595300465697,4,-2.2657873714411494,394.2465959909856,-4,-1.0212702821000903,99.74413033713905,-1,0.45481553773210237,4456.928225072334,-45,31.248619977137423,5181.494207335807,-52,43.01194578569266
78,-97.83475480658772,1,0.9809519569424339,-1.5800000000000012,0,-1.5800000000000012,1089.9579632643727,-11,6.3294607522555,499.33236623514756,-5,5.253832417496767,0.0,0,0.0,-395.6595300465697,4,-1.6128018603453143,394.2465959909856,-4,-1.0162310631350238,99.74413033713905,-1,0.4476305513273502,4358.379890052663,-44,23.86588000419397,5281.013620862866,-53,43.78116239576775
79,-97.85475480658774,1,0.9405549789410514,-1.6000000000000012,0,-1.6000000000000012,991.4112473042017,-10,6.184842486554317,499.33236623514756,-5,5.355817307503628,0.0,0,0.0,-395.6595300465697,4,-1.568968119510771,394.2465959909856,-4,-0.934643151129535,99.74413033713905,-1,0.36417305535846367,4456.937671330139,-45,23.41884965072586,5380.492240433923,-54,45.54551201536833
80,-97.87475480658775,1,0.9205549789410412,-1.6200000000000012,0,-1.6200000000000012,991.4112473042017,-10,5.903635128727274,499.33236623514756,-5,5.355817307503628,0.0,0,0.0,-395.6595300465697,4,-1.4564851763799993,394.2465959909856,-4,-0.934643151129535,99.74413033713905,-1,0.23174780392662342,4358.35903849955,-44,22.125544927462215,5480.136608862007,-55,46.394570657923396
81,-97.89475480658776,1,0.900554978941031,-1.6400000000000012,0,-1.6400000000000012,991.4112473042017,-10,5.43797077570423,499.33236623514756,-5,5.355817307503628,0.0,0,0.0,-395.6595300465697,4,-1.270219435170759,394.2465959909856,-4,-0.934643151129535,99.74413033713905,-1,0.29292684833642113,4259.7683903666075,-43,20.083301294068406,5579.7446443768995,-56,47.2072963872879
82,-97.91475480658777,1,0.8805549789410207,-1.6600000000000013,0,-1.6600000000000013,991.4112473042017,-10,5.067511917415686,499.33236623514756,-5,5.355817307503628,0.0,0,0.0,-395.6595300465697,4,-1.1220358918553188,394.2465959909856,-4,-0.934643151129535,99.74413033713905,-1,0.26521189390390987,4161.133516064453,-42,18.489827439952023,5679.371174684875,-57,48.038516909734426
83,-97.93475480658778,1,0.8605549789410105,-1.6800000000000013,0,-1.6800000000000013,991.4112473042017,-10,4.941798731646486,499.33236623514756,-5,5.355817307503628,0.0,0,0.0,-395.6595300465697,4,-1.07175061754765,394.2465959909856,-4,-0.934643151129535,99.74413033713905,-1,0.26316263923858685,4062.47687742413,-41,17.95213827665384,5779.076550341904,-58,48.94858278123502
84,-97.95475480658779,1,0.8405549789410003,-1.7000000000000013,0,-1.7000000000000013,991.4112473042017,-10,4.931800101300496,499.33236623514756,-5,5.355817307503628,0.0,0,0.0,-395.6595300465697,4,-1.0677511654092768,394.2465959909856,-4,-0.934643151129535,99.74413033713905,-1,0.23896174367878587,3963.7950961466536,-40,17.877307335048954,5878.791505256128,-59,49.86822790993028
85,-97.9747548065878,1,0.82055497894099,-1.7200000000000013,0,-1.7200000000000013,991.4112473042017,-10,4.9182520448372316,499.33236623514756,-5,5.355817307503628,0.0,0,0.0,-395.6595300465697,4,-1.0623319428239597,394.2365959909856,-4,-0.9446431511295259,99.73413033713905,-1,0.1996827426291361,3865.1113151431077,-39,17.788633631586436,5978.493391197894,-60,50.774804066167235
86,1.2985549789409798,0,1.2985549789409798,-1.7400000000000013,0,-1.7400000000000013,991.4112473042017,-10,4.889751562206698,499.33236623514756,-5,5.156515899305475,0.0,0,0.0,-395.6595300465697,4,-1.0509317497717348,-3.92268002920395,0,-3.92268002920395,-199.0325129657398,2,0.12927451313674965,3766.4248245282693,-38,17.643140708688406,6078.242886732467,-61,49.297512635193016
87,1.2785549789409798,0,1.2785549789409798,-1.7600000000000013,0,-1.7600000000000013,991.4112473042017,-10,4.889751562206698,499.33236623514756,-5,5.156515899305475,0.0,0,0.0,-395.6595300465697,4,-1.0509317497717348,-3.92268002920395,0,-3.92268002920395,-199.0325129657398,2,0.17222090330662354,3667.805711179168,-37,17.676176933786792,6177.955051809947,-62,50.17450764550449
88,1.2585549789409798,0,1.2585549789409798,-1.7800000000000014,0,-1.7800000000000014,991.4112473042017,-10,4.993622202847291,499.33236623514756,-5,5.156515899305475,0.0,0,0.0,-395.6595300465697,4,-1.0924800060279836,-3.92268002920395,0,-3.92268002920395,-199.0325129657398,2,0.2717984987093871,3667.805711179168,-37,18.060498304157136,6277.614024464903,-63,50.998310233292614
89,1.2385549789409798,0,1.2385549789409798,-1.8000000000000014,0,-1.8000000000000014,991.4112473042017,-10,5.011585456738089,499.33236623514756,-5,5.156515899305475,0.0,0,0.0,-395.6595300465697,4,-1.0996653075843028,-3.92268002920395,0,-3.92268002920395,-199.0325129657398,2,0.2717984987093871,3667.805711179168,-37,18.126962343552805,6377.184529458334,-64,51.733645159554726
90,1.2185549789409797,0,1.2185549789409797,-1.8200000000000014,0,-1.8200000000000014,991.4112473042017,-10,5.0646696488304315,499.33236623514756,-5,5.156515899305475,0.0,0,0.0,-395.6595300465697,4,-1.120898984421217,-3.92268002920395,0,-3.92268002920395,-199.0325129657398,2,0.28585884720169474,3667.805711179168,-37,18.32337385429446,6476.9496648018985,-65,52.66361043595134
91,1.1985549789409797,0,1.1985549789409797,-1.8400000000000014,0,-1.8400000000000014,991.4112473042017,-10,5.055790085803324,499.33236623514756,-5,5.156515899305475,0.0,0,0.0,-395.6595300465697,4,-1.1173471592103965,-3.92268002920395,0,-3.92268002920395,-199.0425129657398,2,0.27585884720170384,3667.795711179168,-37,18.280519471094067,6576.695882533703,-66,53.57465810058784
92,1.1785549789409797,0,1.1785549789409797,-1.8600000000000014,0,-1.8600000000000014,991.4112473042017,-10,5.002705893711209,499.33236623514756,-5,5.156515899305475,0.0,0,0.0,-395.6595300465697,4,-1.0961134823735392,-3.92268002920395,0,-3.92268002920395,298.96504299229065,-3,0.21620437235236523,3569.114137306222,-36,18.043388228456024,6676.549653202852,-67,54.593258702568164
93,1.1585549789409797,0,1.1585549789409797,-1.8800000000000014,0,-1.8800000000000014,991.4112473042017,-10,4.932515891078538,499.33236623514756,-5,5.156515899305475,0.0,0,0.0,-395.6595300465697,4,-1.0680374813204594,-3.92268002920395,0,-3.92268002920395,298.96504299229065,-3,0.2834468280890974,3470.421946594857,-35,17.74638664892609,6776.301675800853,-68,55.510111233400494
94,1.1385549789409797,0,1.1385549789409797,-1.9000000000000015,0,-1.9000000000000015,991.4112473042017,-10,4.932515891078538,499.33236623514756,-5,5.156515899305475,0.0,0,0.0,-395.6595300465697,4,-1.0680374813204594,-3.93268002920395,0,-3.93268002920395,298.96504299229065,-3,0.3445318822023751,3371.7918884424485,-34,17.7642016378295,6876.013454877057,-69,56.38672024243533
95,-97.21861508822744,1,1.6165549789409823,-1.9200000000000015,0,-1.9200000000000015,991.4112473042017,-10,4.954025551514405,499.33236623514756,-5,5.156515899305475,0.0,0,0.0,-395.6595300465697,4,-1.0766413454948065,95.7383297884218,-1,-3.096840278746626,298.96504299229065,-3,0.3485727692448677,3371.7918884424485,-34,17.83733448331168,6974.336624944224,-70,55.874720242434705
96,2.0945549789409723,0,2.0945549789409723,-1.9400000000000015,0,-1.9400000000000015,991.4112473042017,-10,5.2978794735270185,499.32236623514757,-5,5.139884116869553,0.0,0,0.0,-395.6595300465697,4,-1.2141829142998972,95.7383297884218,-1,-3.0981666352338095,298.96504299229065,-3,0.43640977239380163,3371.7818884424482,-34,18.996437818154845,6874.989454877055,-69,55.271201644818575
97,2.0745549789409727,0,2.0745549789409727,-1.9600000000000015,0,-1.9600000000000015,991.4112473042017,-10,5.2978794735270185,399.64737338783635,-4,4.282363400974532,0.0,0,0.0,-395.6595300465697,4,-1.2141829142998972,95.7383297884218,-1,-3.1029227082936615,298.96504299229065,-3,0.46046576763109215,3273.1958553045474,-33,19.021741463321177,6974.819740924692,-70,55.932066154610766
98,2.054554978940973,0,2.054554978940973,-1.9800000000000015,0,-1.9800000000000015,991.4112473042017,-10,5.344150851583436,399.64737338783635,-4,4.282363400974532,0.0,0,0.0,-395.6595300465697,4,-1.2326914655224641,95.72832978842179,-1,-3.1129227082936666,298.96504299229065,-3,0.5257023996873045,3371.7853728752807,-34,19.157244936378902,7074.676623587159,-71,56.9476963203615
99,3.0305549789409794,0,3.0305549789409794,-2.0000000000000013,0,-2.0000000000000013,991.4112473042017,-10,5.404513770372432,399.63737338783636,-4,4.272363400974541,0.0,0,0.0,-395.6595300465697,4,-1.2568366330380627,293.9519846603304,-3,-2.5717728298159273,298.96504299229065,-3,0.6217335659942478,3470.365636170403,-35,19.342068802000995,6975.323371090443,-70,56.435696320361785
100,102.34980747565643,-1,3.5085549789409782,-2.020000000000001,0,-2.020000000000001,991.4112473042017,-10,5.457597962464433,499.6592528626395,-5,5.452990379062214,0.0,0,0.0,-395.6595300465697,4,-1.2780703098748631,293.9519846603304,-3,-2.5717728298159273,298.96504299229065,-3,0.6267745067644341,3568.9338268817673,-36,19.50068925151345,6875.970118593727,-69,55.92369632036116
101,201.66905997237188,-2,3.94902445747897,-2.0400000000000005,0,-2.0400000000000005,991.4112473042017,-10,5.691095816426241,499.6492528626395,-5,5.349164075407202,0.0,0,0.0,-395.6595300465697,4,-1.3714694514595749,293.9519846603304,-3,-2.628068612008917,298.96504299229065,-3,0.6403154377130704,3667.491400754713,-37,20.326840249944325,6776.616866097012,-68,54.13565859065238
102,201.6490599723719,-2,3.9175696064097565,-2.06,0,-2.06,991.4112473042017,-10,5.691095816426241,399.9272173477466,-4,4.464236615822301,0.0,0,0.0,-395.6595300465697,4,-1.3714694514595749,293.9519846603304,-3,-2.645250888612793,298.96504299229065,-3,0.6859803237479696,3568.8861150013536,-36,20.293569645362368,6876.483383330352,-69,54.74696570465767
103,201.62905997237192,-2,3.8975696064097747,-2.0799999999999996,0,-2.0799999999999996,991.4112473042017,-10,4.8817212372742915,399.9272173477466,-4,4.464236615822301,0.0,0,0.0,-395.6595300465697,4,-1.0477196197987837,293.9519846603304,-3,-2.645250888612793,298.96504299229065,-3,0.9754687618520279,3470.252959005952,-35,17.39961777170629,6976.269125045552,-70,55.666962236877225
104,300.972805155353,-3,4.3650096933894815,-2.099999999999999,0,-2.099999999999999,991.4112473042017,-10,4.8817212372742915,399.9272173477466,-4,4.450156731795232,0.0,0,0.0,-395.6595300465697,4,-1.0477196197987837,293.9519846603304,-3,-2.655810801633095,298.96504299229065,-3,0.9289538102577239,3371.678874059693,-34,17.478485432140133,6876.89137986257,-69,54.912084237408635
105,300.952805155353,-3,4.3450096933895,-2.1199999999999988,0,-2.1199999999999988,991.4112473042017,-10,5.473916601772203,399.9272173477466,-4,4.450156731795232,0.0,0,0.0,-395.6595300465697,4,-1.2845977655979368,293.9519846603304,-3,-2.655810801633095,298.96504299229065,-3,0.88243885866342,3470.2828524932743,-35,19.50219503477092,6976.690704215793,-70,55.84214343664371
106,300.93280515535304,-3,4.325009693389518,-2.1399999999999983,0,-2.1399999999999983,991.4112473042017,-10,5.522429418771594,399.9272173477466,-4,4.450156731795232,0.0,0,0.0,-395.6595300465697,4,-1.3040028923977047,293.9519846603304,-3,-2.655810801633095,298.96504299229065,-3,0.6200531973389047,3568.814585563517,-36,19.614841175969104,7076.705399633049,-71,56.98757369991199
107,400.2800703093409,-4,4.788264475535698,-2.159999999999998,0,-2.159999999999998,991.4112473042017,-10,5.522429418771594,399.9272173477466,-4,4.435411513941403,0.0,0,0.0,-395.6595300465697,4,-1.3040028923977047,293.9519846603304,-3,-2.666869715023438,298.96504299229065,-3,0.6134853704328975,3667.403639977017,-37,19.61501380092568,6977.32413447906,-70,56.21753238746987
108,400.2600703093409,-4,4.768264475535716,-2.1799999999999975,0,-2.1799999999999975,991.4112473042017,-10,5.522429418771594,399.9272173477466,-4,4.435411513941403,0.0,0,0.0,-395.6595300465697,4,-1.3040028923977047,293.9519846603304,-3,-2.666869715023438,298.96504299229065,-3,0.5462429146961654,3766.1125725820343,-38,19.735064617399985,7077.228968097065,-71,57.24941454702275
109,400.2400703093409,-4,4.748264475535734,-2.199999999999997,0,-2.199999999999997,991.4112473042017,-10,5.522429418771594,399.9272173477466,-4,4.435411513941403,0.0,0,0.0,-395.6595300465697,4,-1.3040028923977047,293.9519846603304,-3,-2.666869715023438,298.96504299229065,-3,0.4879807310647948,3864.708918311978,-39,19.742528558800586,7176.975699546463,-72,58.12319453796954
110,499.59102176779226,-5,5.200100697582002,-2.2199999999999966,0,-2.2199999999999966,991.4112473042017,-10,5.522429418771594,399.9272173477466,-4,4.414480491578388,0.0,0,0.0,-395.6595300465697,4,-1.3040028923977047,293.9519846603304,-3,-2.682567981795728,298.96504299229065,-3,0.4756050791925759,3963.4485314865087,-40,19.893259944788497,7077.590748088011,-71,57.23966889102576
111,499.5710217677923,-5,5.18010069758202,-2.239999999999996,0,-2.239999999999996,991.4112473042017,-10,5.522429418771594,399.9272173477466,-4,4.414480491578388,0.0,0,0.0,-395.6595300465697,4,-1.3040028923977047,293.9519846603304,-3,-2.682567981795728,298.96504299229065,-3,0.4456382698365928,4062.2297374607156,-41,20.08558413045239,7177.3424280907,-72,58.11316467967299
112,499.5510217677923,-5,5.2723071570572415,-2.259999999999996,0,-2.259999999999996,991.4112473042017,-10,5.498173010272012,399.9272173477466,-4,4.504245659158528,0.0,0,0.0,-395.6595300465697,4,-1.2943003289978492,293.94198466033043,-3,-2.6252441061106424,298.96504299229065,-3,0.4237430883071056,4062.2297374607156,-41,19.986132855603955,7276.941913934994,-73,60.47268061826162
113,598.8847646899394,-6,1.4162216442945237,-2.2799999999999954,0,-2.2799999999999954,991.4112473042017,-10,5.267204462467362,399.9172173477466,-4,1.6048553173166624,0.0,0,0.0,-395.6595300465697,4,-1.2019129098760004,-4.616452466368391,0,-4.616452466368391,298.96504299229065,-3,0.41054537275823577,4062.2197374607154,-41,19.02916180960483,7177.173545506909,-72,7.551028959170253
114,598.8647646899394,-6,5.97716758460183,-2.299999999999995,0,-2.299999999999995,991.4112473042017,-10,5.255521885875169,499.4444163828592,-5,5.371418795077773,0.0,0,0.0,-395.6595300465697,4,-1.1972398792391346,-4.616452466368391,0,-4.616452466368391,298.96504299229065,-3,0.4030339232155029,3963.517810680911,-40,18.894909007605293,7276.546753867166,-73,63.08098908555803
115,598.8447646899394,-6,6.205269454829477,-2.3199999999999945,0,-2.3199999999999945,991.4112473042017,-10,5.220614276048877,499.4444163828592,-5,5.578170353600797,0.0,0,0.0,-395.6595300465697,4,-1.183276835308618,-4.616452466368391,0,-4.616452466368391,298.96504299229065,-3,0.38194340047704145,3864.8135473857888,-39,18.670078575993102,7375.981252278869,-74,66.760811045845
116,698.0960138957912,-7,6.393817272897309,-2.339999999999994,0,-2.339999999999994,991.4112473042017,-10,5.21156629398547,499.4444163828592,-5,5.371418795077773,0.0,0,0.0,-395.6595300465697,4,-1.1796576424832779,-4.616452466368391,0,-4.616452466368391,298.96504299229065,-3,0.36239740001212795,3766.102302568701,-38,18.543514729879462,7276.696003073017,-73,63.23023829140857
117,698.0760138957912,-7,6.373817272897327,-2.3599999999999937,0,-2.3599999999999937,991.4112473042017,-10,5.20016681695472,499.4444163828592,-5,5.371418795077773,0.0,0,0.0,-395.6595300465697,4,-1.1750978516709552,-4.616452466368391,0,-4.616452466368391,298.96504299229065,-3,0.3589628520585961,3667.3892481552007,-37,18.408250352386858,7376.417341478146,-74,64.1369771789823
118,698.0560138957912,-7,6.353817272897345,-2.3799999999999932,0,-2.3799999999999932,991.4112473042017,-10,5.175109711768528,499.4444163828592,-5,5.371418795077773,0.0,0,0.0,-395.6595300465697,4,-1.1650750095964781,-4.616452466368391,0,-4.616452466368391,298.96504299229065,-3,0.3516132372565153,3568.673913846294,-36,18.223818513534752,7476.0888150181445,-75,64.99385120142415
119,797.3486134133476,-8,6.264722793518899,-2.399999999999993,0,-2.399999999999993,991.4112473042017,-10,5.09629617631424,499.4444163828592,-5,5.016984745466232,0.0,0,0.0,-395.6595300465697,4,-1.1335495954147632,-4.616452466368391,0,-4.616452466368391,298.96504299229065,-3,0.33122899277458373,3469.95356811635,-35,17.851239168744087,7376.762215500587,-74,59.23622726717167
120,797.3286134133476,-8,6.244722793518918,-2.4199999999999924,0,-2.4199999999999924,991.4112473042017,-10,5.025068517055956,499.4444163828592,-5,5.016984745466232,0.0,0,0.0,-395.6595300465697,4,-1.1050585317114496,-4.616452466368391,0,-4.616452466368391,298.96504299229065,-3,0.2997910782441977,3371.2174596793157,-34,17.5044518030204,7476.62267775796,-75,60.211203197066425
121,797.3086134133476,-8,6.224722793518936,-2.439999999999992,0,-2.439999999999992,991.4112473042017,-10,4.9756928653323484,499.4444163828592,-5,5.016984745466232,0.0,0,0.0,-395.6595300465697,4,-1.0853082710220292,-4.616452466368391,0,-4.616452466368391,298.96504299229065,-3,0.2177990103174352,3272.467105710429,-33,17.22977606216091,7576.357516029872,-76,61.06055514150012
122,896.6720997408263,-9,6.69928776536517,-2.4599999999999915,0,-2.4599999999999915,991.4112473042017,-10,4.699608660884223,499.4444163828592,-5,5.01507639649185,0.0,0,0.0,-395.6595300465697,4,-0.9748745892427451,-4.616452466368391,0,-4.616452466368391,298.96504299229065,-3,0.21454541976845576,3173.7068766111984,-32,16.229632952582506,7476.9600297023935,-75,60.51992990688359
123,896.6520997408263,-9,6.6792877653651885,-2.479999999999991,0,-2.479999999999991,991.4112473042017,-10,4.629274067822962,499.4444163828592,-5,5.01507639649185,0.0,0,0.0,-395.6595300465697,4,-0.9467407520182292,-4.616452466368391,0,-4.616452466368391,298.96504299229065,-3,0.20304835166234625,3074.8914306710776,-31,15.867313638303585,7576.958683482502,-76,61.63271568971868
124,896.6320997408263,-9,6.659287765365207,-2.4999999999999907,0,-2.4999999999999907,991.4112473042017,-10,4.458772488830618,499.4444163828592,-5,5.01507639649185,0.0,0,0.0,-395.6595300465697,4,-0.8785401204212917,-4.616452466368391,0,-4.616452466368391,298.96504299229065,-3,0.20007745925863674,2976.0619178123447,-30,15.204493366231418,7677.226566572125,-77,63.014730782068
125,995.9959677380998,-10,7.130918649971136,-2.5199999999999902,0,-2.5199999999999902,991.4012473042017,-10,4.4487724888306275,499.4444163828592,-5,5.011891838794838,0.0,0,0.0,-395.6595300465697,4,-0.8785401204212917,-4.616452466368391,0,-4.616452466368391,298.96504299229065,-3,0.1996082343615626,3075.265763588824,-31,15.713091661173621,7577.828698574851,-76,62.45432550507303
126,995.9759677380998,-10,7.110918649971154,-2.53999999999999,0,-2.53999999999999,1090.6098011452398,-11,5.0501200234728,499.4444163828592,-5,5.011891838794838,0.0,0,0.0,-395.6595300465697,4,-0.9105550931998891,-4.616452466368391,0,-4.616452466368391,298.96504299229065,-3,-0.6171042973768976,3173.792645377367,-32,15.80084575040837,7678.0030552103435,-77,63.742177231752976
127,995.9559677380998,-10,7.090918649971172,-2.5599999999999894,0,-2.5599999999999894,1189.7754038684914,-12,5.538788848896047,499.4444163828592,-5,5.011891838794838,0.0,0,0.0,-395.6595300465697,4,-0.9139917067046213,-4.616452466368391,0,-4.616452466368391,298.96504299229065,-3,-0.6198333516741172,3272.303519679521,-33,15.652828375633817,7778.143571456607,-78,64.99618856920279
